j,TOLLFREE,Company,Title,First Name,Last Name,Address,City,State,Zip,Z4,Carrier Route,Phone Number,Primary SIC Code,County,Number of Employees,Sales Volume,Fax,Website Available,Primary SIC Code Description
j,855-475-3060,HERITAGE COUNSELING,OWNER,BRANDI,SINCLAIR,5910 N CENTRAL EXPY STE 1820,DALLAS,TX,75206,946,C015,2143632345,804924,DALLAS,5 to 9,$500000 to $1 million,,HERITAGECOUNSELING.COM,Psychotherapists
j,855-475-3060,PREMIER SALES NW,PRESIDENT,ERIC,HODGINS,1335 N NORTHLAKE WAY STE 101,SEATTLE,WA,98103,8959,C051,2067639857,344106,KING,5 to 9,$1 to 2.5 million,,PREMIERSALESNORTHWEST.COM,Steel-Structural (Mfrs)
j,855-475-3060,EAST WEST BANK,SITE MANAGER,NANCY,LEE,668 S LANE ST STE 101,SEATTLE,WA,98104,2977,C037,2062928880,602101,KING,5 to 9,Unknown,2062928881,EASTWESTBANK.COM,Banks
j,855-475-3060,CALIFORNIA PIZZA KITCHEN,SITE MANAGER,MICHAEL,SAN JUAN,150 ANDOVER PARK W,SEATTLE,WA,98188,2801,C017,2062422112,581222,KING,10 to 19,$500000 to $1 million,2062422916,CPK.COM,Pizza
j,855-475-3060,KEYSTONE RESOURCES,MANAGER,GABRIEL,STONE,3512 ALBION PL N,SEATTLE,WA,98103,8875,C061,2064616990,801104,KING,5 to 9,$500000 to $1 million,2066322467,CPCWA.ORG,Clinics
j,855-475-3060,NORTHWEST FOOD MGMT GROUP INC,,,,3742 S 144TH ST,SEATTLE,WA,98168,6024,C043,2064317739,581208,KING,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,CLOUD 9 HOOKAH LOUNGE,,,,2522 E CHERRY ST,SEATTLE,WA,98122,4932,C083,2063240845,581301,KING,5 to 9,Less than $500000,,,Bars
j,855-475-3060,ELITA LIVING,,,,2367 EASTLAKE AVE E,SEATTLE,WA,98102,3305,C093,2063962765,651303,KING,5 to 9,$1 to 2.5 million,,,Apartments
j,855-475-3060,LANDMARK EGYPTIAN,,,,805 E PINE ST,SEATTLE,WA,98122,3837,C033,2067815755,783201,KING,10 to 19,$1 to 2.5 million,,LANDMARKTHEATRES.COM,Theatres-Movie
j,855-475-3060,HALF PRICE BOOKS WAREHOUSE,MANAGER,ANN,VONFELDT,9241 GREENWOOD AVE N,SEATTLE,WA,98103,3009,C006,2062976820,422509,KING,5 to 9,Less than $500000,,HPB.COM,Warehouses
j,855-475-3060,NANNYBOOS PRESCHOOL LLC,,,,820 33RD AVE E,SEATTLE,WA,98112,4304,C045,2063224764,835102,KING,5 to 9,Less than $500000,,,Schools-Nursery & Kindergarten Academic
j,855-475-3060,COUNCIL HOUSE,ADMINISTRATOR,STEVE,MITCHELL,1501 17TH AVE,SEATTLE,WA,98122,4124,C014,2063230344,839998,KING,5 to 9,Less than $500000,2063230838,COUNCILHOUSE.COM,Non-Profit Organizations
j,855-475-3060,KING COUNTY PARKS MANAGER OFC,DIRECTOR,KEVIN,BROWN,201 S JACKSON ST,SEATTLE,WA,98104,3854,C001,2062968687,799951,KING,10 to 19,Unknown,2062968686,,Parks
j,855-475-3060,CENTRAL WELDING SUPPLY,MANAGER,CRAIG,SIMMONS,5401 4TH AVE S,SEATTLE,WA,98108,2220,C004,2067669353,508435,KING,10 to 19,$20 to 50 million,2067669199,CENTRALWELDING.COM,Welding Equipment & Supplies (Whls)
j,855-475-3060,PROFESSIONAL THERMOGRAPHERS,PRESIDENT,FRED,COLBERT,2014A E UNION ST,SEATTLE,WA,98122,2836,C092,2063283930,861102,KING,10 to 19,Unknown,,THERMALTREND.COM,Associations
j,855-475-3060,MIDTOWN LOUNGE,,,,5813 AIRPORT WAY S,SEATTLE,WA,98108,2713,C001,2067631331,581303,KING,5 to 9,Less than $500000,,,Cocktail Lounges
j,855-475-3060,ARTCO SIGN CO,OWNER,DAMON,MOORE,108 S BRANDON ST,SEATTLE,WA,98108,2230,C004,2066225262,399302,KING,5 to 9,$1 to 2.5 million,2066220746,ARTCOSIGNS.COM,Signs (Mfrs)
j,855-475-3060,POINT TO POINT TRANSP,,,,1000 N NORTHLAKE WAY,SEATTLE,WA,98103,3419,C051,2064330260,421309,KING,10 to 19,$1 to 2.5 million,,,Trucking-Motor Freight
j,855-475-3060,DES MOINES MARINA,MANAGER,JOE,DUSENBURY,22307 DOCK AVE,SEATTLE,WA,98198,4690,C096,2068245700,449306,KING,10 to 19,Unknown,2068785940,DESMOINESMARINA.COM,Marinas
j,855-475-3060,BUST N BEANS,,,,PO BOX 84483,SEATTLE,WA,98124,5783,B034,2064500385,581208,KING,10 to 19,$500000 to $1 million,,,Restaurants
j,855-475-3060,HAPAG-LLOYD AMERICA INC,MANAGER,BRAD,CROLLARD,2505 2ND AVE STE 605,SEATTLE,WA,98121,1483,C041,2064486789,473107,KING,5 to 9,$1 to 2.5 million,2064486778,HAPAG-LLOYD.COM,Containerized Freight & Cargo Service
j,855-475-3060,GOOGOIPLEX CUBED,,,,3504 NE 204TH ST,SEATTLE,WA,98155,1524,C052,2068520219,783201,KING,5 to 9,$500000 to $1 million,,,Theatres-Movie
j,855-475-3060,FRED KEMPE INSURANCE,OWNER,FRED,KEMPE,2 NICKERSON ST STE 302,SEATTLE,WA,98109,1688,C064,4253691985,641112,KING,5 to 9,$1 to 2.5 million,4254874801,RICHHAYNIEINSURANCE.COM,Insurance
j,855-475-3060,BIG CITY ACCOUNTING,MANAGER,STACIE,YALE,4411 CALIFORNIA AVE SW,SEATTLE,WA,98116,4108,C041,2069324855,872101,KING,5 to 9,$500000 to $1 million,2069321860,COURTESYACCOUNTING.COM,Accountants
j,855-475-3060,FREMONT DOCK SPORTS BAR,,,,1102 N 34TH ST,SEATTLE,WA,98103,8902,C051,2068298372,581208,KING,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,BALLARD ORAL & MAXILLOFACIAL,OFFICE MANAGER,ELIZABETH,BARNES,1801 NW MARKET ST STE 108,SEATTLE,WA,98107,3909,C071,2067839672,802101,KING,5 to 9,$500000 to $1 million,,SEATTLEORALSURGEON.COM,Dentists
j,855-475-3060,LA VASSAR FLORISTS,OWNER,JUDY,LAVASSAR,7530 20TH AVE NE,SEATTLE,WA,98115,4498,C023,2065221147,599201,KING,5 to 9,$500000 to $1 million,,LAVASSAR.COM,Florists-Retail
j,855-475-3060,CATHOLIC SEAMENS CLUB,EXECUTIVE DIRECTOR,TONY,HAYCOCK,2330 1ST AVE,SEATTLE,WA,98121,1699,C041,2064414773,832218,KING,5 to 9,Unknown,2064418059,CATHOLICSEAFARERCENTER.ORG,Social Service & Welfare Organizations
j,855-475-3060,PUGET SOUND NEIGHBORHOOD HLTH,,,,6200 13TH AVE S,SEATTLE,WA,98108,2706,C003,2067626355,799701,KING,5 to 9,Less than $500000,,,Recreation Centers
j,855-475-3060,JASPER'S COFFEE,,,,4020 S 164TH ST,SEATTLE,WA,98188,3066,C025,2064317773,581208,KING,10 to 19,$500000 to $1 million,,,Restaurants
j,855-475-3060,HEMAAQUEST,,,,1001 4TH AVE,SEATTLE,WA,98154,1119,C008,2066821228,874201,KING,5 to 9,$1 to 2.5 million,,,Business Management Consultants
j,855-475-3060,FULTON TECHNOLOGIES INC,,,,1613 SUMMIT AVE APT 301,SEATTLE,WA,98122,2345,C013,2063319328,737109,KING,5 to 9,$500000 to $1 million,,FULTON-TECH.COM,Information Technology Services
j,855-475-3060,SELENE SEATTLE,OWNER,BRIAN,CALVERT,2400 WESTLAKE AVE N STE 1,SEATTLE,WA,98109,2290,C074,2063521168,555125,KING,5 to 9,$2.5 to 5 million,,SELENESEATTLE.COM,Yacht Brokers
j,855-475-3060,COMCAST CABLE,,,,140 SW 114TH ST,SEATTLE,WA,98146,2352,C080,2062438396,484101,KING,10 to 19,$2.5 to 5 million,,,Television-Cable & Catv
j,855-475-3060,PODOG,OWNER,LAURA,OLSEN,1009 E UNION ST,SEATTLE,WA,98122,3824,C033,2063256055,75210,KING,10 to 19,$500000 to $1 million,,,Pet Services
j,855-475-3060,JAZZERCISE,,,,2728 S JUDKINS ST,SEATTLE,WA,98144,3825,C052,2066129340,729950,KING,5 to 9,Less than $500000,,JAZZERCISE.COM,Jazzercise
j,855-475-3060,VOCALPOINT SEATTLE,EXECUTIVE DIRECTOR,MARIA,JOHNSON,5031 UNIVERSITY WAY NE,SEATTLE,WA,98105,4341,C043,2065243234,829918,KING,5 to 9,Unknown,2065280250,,Music Instruction-Instrumental
j,855-475-3060,JUICY CAFE,,,,701 5TH AVE,SEATTLE,WA,98104,7097,C022,2066231440,581208,KING,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,DIAMONDBACK DELIVERY INC,,,,6117 S 237TH ST # D204,SEATTLE,WA,98104,,,2065716801,421205,KING,5 to 9,$500000 to $1 million,,,Delivery Service
j,855-475-3060,JAYDEE CONTRACTORS,MANAGER,GREG,HAUSER,20540 RICHMOND BEACH DR NW,SEATTLE,WA,98177,2460,C085,2065422865,152103,KING,10 to 19,$2.5 to 5 million,,JAYDEECONTR.COM,General Contractors
j,855-475-3060,OASIS TEA ZONE,OWNER,TIAN,LIU,519 6TH AVE S STE 120,SEATTLE,WA,98104,2878,C037,2064478098,549915,KING,5 to 9,$500000 to $1 million,,OASISTEAZONE.COM,Coffee & Tea
j,855-475-3060,JIM'S DETAIL SHOP,OWNER,KEVIN,DEETS,18429 DES MOINES MEMORIAL DR,SEATTLE,WA,98148,1919,C012,2062480210,754203,KING,5 to 9,Less than $500000,,JIMSDETAIL.COM,Automobile Detail & Clean-Up Service
j,855-475-3060,GREENSIDE MEDICAL,,,,9804 LAKE CITY WAY NE,SEATTLE,WA,98115,2300,C036,2065224145,801101,KING,5 to 9,$1 to 2.5 million,,,Physicians & Surgeons
j,855-475-3060,NATURAL FLOW MASSAGE THEODORE,OWNER,TED,JOHNSON,2132 44TH AVE SW,SEATTLE,WA,98116,2102,C022,2062610160,729917,KING,5 to 9,Less than $500000,,ADMIRALHEALINGARTS.COM,Massage Therapists
j,855-475-3060,BUCKNELL STEHLIK SATO-STUBNER,PARTNER,THOMAS,BUCKNELL JR,2003 WESTERN AVE STE 400,SEATTLE,WA,98121,2142,C073,2065870144,811103,KING,5 to 9,$500000 to $1 million,,,Attorneys
j,855-475-3060,LIFETIME HEALTH INTL,,,,1612 N 53RD ST,SEATTLE,WA,98103,6160,C073,2067791359,874242,KING,5 to 9,$1 to 2.5 million,,,Health Care Management
j,855-475-3060,MIKE'S NOODLE HOUSE,,,,418 MAYNARD AVE S,SEATTLE,WA,98104,2917,C032,2063897099,581208,KING,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,MOVING UP CAPITOL,PRINCIPAL,STEVE,WARREN,1904 N 140TH ST,SEATTLE,WA,98133,7201,C014,2064628555,421401,KING,5 to 9,$500000 to $1 million,,,Movers
j,855-475-3060,WEAVER INTL FOOTWR LLC,PRESIDENT,BRADLEY,WEAVER,217 PINE ST STE 900,SEATTLE,WA,98101,1583,C047,2066822222,566101,KING,10 to 19,$1 to 2.5 million,,,Shoes-Retail
j,855-475-3060,CELLAR HOMEBREW,OWNER,BRIAN,KNOPS,14320 GREENWOOD AVE N,SEATTLE,WA,98133,6813,C004,2063657660,599958,KING,5 to 9,$1 to 2.5 million,2063657677,CELLAR-HOMEBREW.COM,Beer-Homebrewing Equipment & Supplies
j,855-475-3060,HILLCREST SUPERMARKET & DELI,OWNER,SANG,CHO,110 SUMMIT AVE E,SEATTLE,WA,98102,5676,C091,2063294400,541105,KING,5 to 9,$1 to 2.5 million,,,Grocers-Retail
j,855-475-3060,GASCOIGNE LUMBER CO,,,,3528 6TH AVE W,SEATTLE,WA,98119,1513,C071,2062824314,242101,KING,10 to 19,$2.5 to 5 million,2062827178,GASCOIGNELUMBER.COM,Lumber-Manufacturers
j,855-475-3060,BALLARD FAMILY DENTISTRY,OWNER,JONATHAN,SU,5456 LEARY AVE NW,SEATTLE,WA,98107,4068,C071,2067819204,802101,KING,5 to 9,$500000 to $1 million,,BALLARDDENTISTRY.COM,Dentists
j,855-475-3060,AN NAM PHO,,,,6510 ROOSEVELT WAY NE,SEATTLE,WA,98115,6627,C024,2064662179,581208,KING,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,THERAPEUTIC ASSOCIATES,MANAGER,JENNIFER,LESKO MSPT,428 1ST AVE W,SEATTLE,WA,98119,4018,C021,2063520105,804918,KING,5 to 9,$500000 to $1 million,2063520106,THERAPEUTICASSOCIATES.COM,Physical Therapists
j,855-475-3060,CHURCH'S CHICKEN,SITE MANAGER,MIGUEL,TORRES,23839 PACIFIC HWY S,SEATTLE,WA,98198,8740,C069,2068244212,581208,KING,10 to 19,$500000 to $1 million,,,Restaurants
j,855-475-3060,OMEGA TRUCKING LLC,,,,5214 1ST AVE S STE B,SEATTLE,WA,98108,2266,C001,2067438642,421304,KING,5 to 9,$1 to 2.5 million,,,Trucking
j,855-475-3060,EMIRATES AIRLINES,,,,2345 S 156TH ST,SEATTLE,WA,98158,1143,C015,2062432121,451201,KING,10 to 19,$5 to 10 million,,,Airline Companies
j,855-475-3060,MICHANNE'S SALON ARTISTRY,OWNER,NEIL,PETERSON,304 N 125TH ST,SEATTLE,WA,98133,8124,C022,2063646755,723106,KING,5 to 9,Less than $500000,,,Beauty Salons
j,855-475-3060,GLOBAL COMMUNICATIONS LLC,,,,6343 NE 61ST ST,SEATTLE,WA,98115,7932,C071,2069659049,835101,KING,5 to 9,Less than $500000,,,Child Care Service
j,855-475-3060,NORDSTROMII INC,VICE PRESIDENT,ANDREW,VICKERS,PO BOX 2229,SEATTLE,WA,98111,2229,B015,2063033013,872105,KING,10 to 19,$1 to 2.5 million,,,Tax Consultants
j,855-475-3060,AOME ARCHITECTS PS,MANAGER,MARK,ANDERSON,80 VINE ST APT 202,SEATTLE,WA,98121,1369,C051,2066223304,871202,KING,5 to 9,$1 to 2.5 million,,AOMEARCHITECTS.COM,Architects
j,855-475-3060,BARAKA INFORMATION TECHNOLOGY,,,,5999 RAINIER AVE S,SEATTLE,WA,98118,2763,C042,2065881207,737109,KING,5 to 9,$500000 to $1 million,,,Information Technology Services
j,855-475-3060,SYSTEMS ENGINEERING INC,PRESIDENT,SLYVIA,SCOTT,3824 AURORA AVE N,SEATTLE,WA,98103,8703,C021,2066334972,349403,KING,10 to 19,$2.5 to 5 million,2066327920,SYSTEMSCONTROLS.COM,Valves-Manufacturers
j,855-475-3060,NORMANDY MORTGAGE INC,MANAGER,KATIE,RESCHLING,122 SW 156TH ST,SEATTLE,WA,98166,2516,C032,2062423900,653118,KING,10 to 19,$2.5 to 5 million,,,Real Estate
j,855-475-3060,WASHINGTON PROCUREMENT SUPPLY,OWNER,MARK,LAUZEN,3635 THORNDYKE AVE W,SEATTLE,WA,98119,1640,C023,2063019624,504905,KING,10 to 19,$20 to 50 million,2063019654,WAPROC.COM,Scientific Apparatus & Instruments-Whls
j,855-475-3060,HOMMAGE,,,,198 NICKERSON ST,SEATTLE,WA,98109,1689,C064,2062832665,581208,KING,5 to 9,Less than $500000,,WWW.HOMMAGESEATTLE.COM,Restaurants
j,855-475-3060,SIGMA KAPPA,,,,4510 22ND AVE NE,SEATTLE,WA,98105,5701,C064,2065273125,864111,KING,5 to 9,Unknown,,WASHINGTON.EDU,Sororities
j,855-475-3060,SCHNEIDER HOMES VLG AT,,,,16295 2ND PL S,SEATTLE,WA,98148,1477,C011,2062427800,653118,KING,5 to 9,$1 to 2.5 million,,,Real Estate
j,855-475-3060,PAINTERS LOCAL 300,MANAGER,DON,OLSON,6770 E MARGINAL WAY S,SEATTLE,WA,98108,3405,C007,2064416922,833103,KING,5 to 9,Unknown,,APPRENTICESHIP.NET,Apprenticeship Training Programs
j,855-475-3060,BURN CENTER AT HARBORVIEW,,,,325 9TH AVE,SEATTLE,WA,98104,2420,C050,2062842876,801104,KING,5 to 9,$1 to 2.5 million,,,Clinics
j,855-475-3060,COLUMBIA PACIFIC FINANCE LLC,OWNER,REGHAN,MILLER,1411 4TH AVE STE 1324,SEATTLE,WA,98101,2216,C092,5097318101,628203,KING,5 to 9,$2.5 to 5 million,,COLUMBIAPACIFICFINANCE.COM,Financial Advisory Services
j,855-475-3060,UNIV OF WASHINGTON EXCTV EDUC,MANAGER,JEAN,CHOY,BANK-AMERICA EXE EDUCATION CT,SEATTLE,WA,98195,1,C000,2065438560,822101,KING,5 to 9,Unknown,,,Schools-Universities & Colleges Academic
j,855-475-3060,DUNCAN MARINE & DEVELOPMENT,,,,2535 AIRPORT WAY S,SEATTLE,WA,98134,2055,C061,2066821498,162903,KING,5 to 9,$1 to 2.5 million,,,Marine Contractors & Designers
j,855-475-3060,KIN ON COMMUNITY HEALTHCARE,CHIEF EXECUTIVE OFFICER,SAM,WAN,815 S WELLER ST STE 212,SEATTLE,WA,98104,3050,C037,2066522330,832206,KING,10 to 19,Unknown,2066522344,KINON.ORG,Senior Citizens Service
j,855-475-3060,CARROLL COUNSELING & CONSULT,,,,1200 6TH AVE STE 2001,SEATTLE,WA,98101,1128,C002,2063726109,832202,KING,5 to 9,Unknown,,,Child Guidance
j,855-475-3060,WALT DISNEY INTERNET GROUP,,,,506 2ND AVE STE 2100,SEATTLE,WA,98104,2300,C042,2066644000,737417,KING,5 to 9,$500000 to $1 million,,,Website Hosting
j,855-475-3060,TASTE,MANAGER,ALEX,TIVURA,1300 1ST AVE,SEATTLE,WA,98101,2003,C016,2069035291,581208,KING,5 to 9,Less than $500000,,TASTESAM.COM,Restaurants
j,855-475-3060,THREE BEARS LODGE LLC,OWNER,KEVIN,HARWOOD,13666 18TH AVE SW,SEATTLE,WA,98166,1047,C005,2062418080,653108,KING,10 to 19,$1 to 2.5 million,,THREEBEARSLODGE.NET,Real Estate Management
j,855-475-3060,VOYAGER CAPITAL,PARTNER,BRUCE,CHIZEN,719 2ND AVE STE 1400,SEATTLE,WA,98104,1730,C042,2064381800,621111,KING,10 to 19,$10 to 20 million,,VOYAGERCAPITAL.COM,Investments
j,855-475-3060,SYNERGY LOGISTICS INC,OWNER,CHRIS,WESTWOOD,309 S CLOVERDALE ST STE E5,SEATTLE,WA,98108,4591,C007,2067644582,829910,KING,5 to 9,Unknown,,FIRSTAIDSUPPLIESONLINE.COM,First Aid Instruction
j,855-475-3060,SEATTLE KINDERCARE,MANAGER,KATHRYN,WEBB,1827 8TH AVE,SEATTLE,WA,98101,4408,C049,2069031103,835101,KING,10 to 19,$500000 to $1 million,2066220535,,Child Care Service
j,855-475-3060,PEOPLES BANK,SITE MANAGER,KANDICE,HERNDONE,5600 24TH AVE NW,SEATTLE,WA,98107,4103,C041,2062972850,602101,KING,10 to 19,Unknown,,,Banks
j,855-475-3060,INDEPENDENT PIZZERIA,,,,910 E PROSPECT ST,SEATTLE,WA,98102,4386,C032,2066699759,581208,KING,10 to 19,$500000 to $1 million,,,Restaurants
j,855-475-3060,CHANEN & CO,,,,1420 5TH AVE,SEATTLE,WA,98101,4087,C018,2063865656,679998,KING,5 to 9,$2.5 to 5 million,2063865376,,Venture Capital Companies
j,855-475-3060,RODDA & SONS LANDSCAPING,OWNER,JOHN,RODDA,860 S 192ND ST,SEATTLE,WA,98148,2208,C012,2062426063,78204,KING,10 to 19,$1 to 2.5 million,,RODDAANDSONS.COM,Landscape Contractors
j,855-475-3060,PANDA CHINESE FAMILY DAYCARE,,,,4205 46TH AVE S,SEATTLE,WA,98118,1404,C002,2067741620,835101,KING,5 to 9,Less than $500000,,,Child Care Service
j,855-475-3060,NATIVE6,PRESIDENT,YURI,RICH,PO BOX 4552,SEATTLE,WA,98194,552,B005,2066820275,737902,KING,5 to 9,$1 to 2.5 million,,,Electronics-Consultants
j,855-475-3060,MOSLER LOFTS,MANAGER,FRANK,SMITH,2720 3RD AVE,SEATTLE,WA,98121,1276,C072,2064483117,651202,KING,5 to 9,$2.5 to 5 million,,,Office Buildings & Parks
j,855-475-3060,ACCUCRAFT COLLISION CTR INC,OWNER,JOHN,KIM,2600 15TH AVE W,SEATTLE,WA,98119,2133,C023,2062834369,753201,KING,5 to 9,$500000 to $1 million,,ACCUCRAFTCOLLISION.COM,Automobile Body-Repairing & Painting
j,855-475-3060,NORTHWEST SALES GROUP INC,OWNER,STAN,SCHULTZ,5718 1ST AVE S,SEATTLE,WA,98108,2405,C004,2067625111,501329,KING,10 to 19,$20 to 50 million,,NORTHWESTSALESGROUP.COM,Tire Changing Equipment (Whls)
j,855-475-3060,PARAGON,,,,220 S RIVER ST STE 16,SEATTLE,WA,98108,3211,C007,2067670981,478977,KING,5 to 9,$500000 to $1 million,,,Transportation
j,855-475-3060,BURIEN PRESS,OWNER,MARK,WILLIAMSON,423 SW 152ND ST,SEATTLE,WA,98166,2208,C034,2064535412,581228,KING,5 to 9,Less than $500000,,,Coffee Shops
j,855-475-3060,JANITORIAL SERVICES NORTHWEST,OWNER,MO,KHAYAL,2226 EASTLAKE AVE E # 58,SEATTLE,WA,98102,3419,C051,2064559909,734902,KING,10 to 19,$500000 to $1 million,,,Janitor Service
j,855-475-3060,ALPHA MODALITIES LLC,OWNER,TIM,KUZMA,700 NW 42ND ST,SEATTLE,WA,98107,4505,C010,2067811000,349603,KING,5 to 9,$1 to 2.5 million,,,Slings (Mfrs)
j,855-475-3060,HARMATTA CONSTRUCTION INC,OWNER,ALEXANDER,HARMATTA,3011 W JAMESON ST,SEATTLE,WA,98199,1428,C097,2062846612,152103,KING,5 to 9,$2.5 to 5 million,2062819952,,General Contractors
j,855-475-3060,EASTERN'S PHARMACY,OWNER,SAM,EASTERN,515 MINOR AVE STE 120,SEATTLE,WA,98104,2138,C005,2066226094,591205,KING,5 to 9,$2.5 to 5 million,2066223667,,Pharmacies
j,855-475-3060,BOILING POINT,,,,1001 S MYRTLE ST,SEATTLE,WA,98108,3527,C010,2067631741,581208,KING,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,ANTHONY'S SEAFOOD CO,SITE MANAGER,TIM,SERLEMAN,PIER 91 #39 MAGNOLIA GARFIELD,SEATTLE,WA,98119,,,2062851204,581208,KING,10 to 19,$500000 to $1 million,,ANTHONYS.COM,Restaurants
j,855-475-3060,WEDGEWOOD MONTESSORI,,,,11006 34TH AVE NE,SEATTLE,WA,98125,6806,C082,2064171205,835102,KING,5 to 9,Less than $500000,,,Schools-Nursery & Kindergarten Academic
j,855-475-3060,FRED MEYER JEWELERS,SITE MANAGER,CHRISTA,BRACKENBUSH,18325 AURORA AVE N,SEATTLE,WA,98133,4496,C015,2065460735,594409,KING,5 to 9,$20 to 50 million,,,Jewelers-Retail
j,855-475-3060,MAHANY ERTL LLC,,,,1437 N PROSPECT AVE STE 2,MILWAUKEE,WI,53202,3053,C055,4142230464,733402,MILWAUKEE,5 to 9,$500000 to $1 million,,MAHANYERTL.COM,Law & Financial Printers
j,855-475-3060,DEE'S WINE STOP,,,,2327 S KINNICKINNIC AVE,MILWAUKEE,WI,53207,,,4144867867,592103,MILWAUKEE,5 to 9,$1 to 2.5 million,,,Wines-Retail
j,855-475-3060,SEQUOYAH SERVICES LLC,,,,9203 W BLUEMOUND RD STOP 3,MILWAUKEE,WI,53226,4484,C090,4147780400,154213,MILWAUKEE,5 to 9,$2.5 to 5 million,,SEQUOYAHSERVICESLLC.COM,Building Contractors
j,855-475-3060,JOHNCO INDUSTRIES US,,,,1600 W CORNELL ST,MILWAUKEE,WI,53209,6419,C004,4143724169,399903,MILWAUKEE,10 to 19,$1 to 2.5 million,,,Manufacturers
j,855-475-3060,SVINICKI ASSOCIATION SVC,OWNER,JANE,SVINICKI,6737 W WASHINGTON ST STE 1300,MILWAUKEE,WI,53214,5636,C014,4142768788,861102,MILWAUKEE,5 to 9,Unknown,4142767704,,Associations
j,855-475-3060,MILWAUKEE RIVER KEEPERS,,,,1845 N FARWELL AVE STE 100,MILWAUKEE,WI,53202,1715,C061,4142870209,839937,MILWAUKEE,10 to 19,Unknown,,MKERIVERKEEPER.ORG,Environmental Conservation/Ecologcl Org
j,855-475-3060,VIEWPOINT,,,,4900 W BROWN DEER RD,MILWAUKEE,WI,53223,2422,C068,4143711798,737415,MILWAUKEE,5 to 9,$1 to 2.5 million,,,Internet Service
j,855-475-3060,TEMPS PLUS STAFFING SVC,PRESIDENT,VIRGINIA,LITTLE,7017 W GREENFIELD AVE,MILWAUKEE,WI,53214,4847,C013,4144757300,736304,MILWAUKEE,5 to 9,Less than $500000,4144759119,TEMPSPLUSJOBS.COM,Employment Contractors-Temporary Help
j,855-475-3060,JONCO INDUSTRIES,,,,4201 N 27TH ST,MILWAUKEE,WI,53216,1807,C012,4144421672,399903,MILWAUKEE,5 to 9,$1 to 2.5 million,,,Manufacturers
j,855-475-3060,DECOLORES DAYCARE,EXECUTIVE DIRECTOR,ANA,ROJAS,1732 S MUSKEGO AVE,MILWAUKEE,WI,53204,3160,C045,4143859032,835101,MILWAUKEE,5 to 9,Less than $500000,,,Child Care Service
j,855-475-3060,QUALITY ELECTRIC SVC INC,OWNER,JEAN,LANDGRAF,4170 N 35TH ST,MILWAUKEE,WI,53216,1708,C012,4148733710,506333,MILWAUKEE,5 to 9,$5 to 10 million,4148733766,,Electric Motors-Dlrs/Repairing (Whls)
j,855-475-3060,MOBIL SUNRISE,OWNER,DENNIS,THOMPSON,3870 S HOWELL AVE,MILWAUKEE,WI,53207,3841,C015,4142940101,554101,MILWAUKEE,5 to 9,$2.5 to 5 million,,MOBIL.COM/GLP/DEFAULT.ASPX,Service Stations-Gasoline & Oil
j,855-475-3060,NWC CHILD CARE CTR,,,,2720 N 36TH ST,MILWAUKEE,WI,53210,2525,C025,4144444890,835101,MILWAUKEE,5 to 9,Less than $500000,,,Child Care Service
j,855-475-3060,BRAEGER AUTO SALES,,,,4333 S 108TH ST,MILWAUKEE,WI,53228,2502,C075,4145291200,551102,MILWAUKEE,5 to 9,$2.5 to 5 million,,,Automobile Dealers-New Cars
j,855-475-3060,BRASS BELL MUSIC STORE,OWNER,TRISTANN,REICK,210 W SILVER SPRING DR,MILWAUKEE,WI,53217,5043,C010,4149631000,573608,MILWAUKEE,10 to 19,$2.5 to 5 million,4149631148,BRASSBELLMUSIC.COM,Musical Instruments-Dealers
j,855-475-3060,JCP CONSTRUCTION,MARKETING,JAMES,PICCHI,2821 N 4TH ST STE 148,MILWAUKEE,WI,53212,2300,C025,4143727300,508206,MILWAUKEE,5 to 9,$5 to 10 million,,JCP-CONSTRUCTION.COM,Contractors-Equip/Supls-Dlrs/Svc (Whls)
j,855-475-3060,ROBERT STEINGART,,,,11735 W DIXON ST,MILWAUKEE,WI,53214,1021,C030,4142573164,513902,MILWAUKEE,5 to 9,$10 to 20 million,,,Shoes-Wholesale
j,855-475-3060,JIT TRADING,,,,126 N JEFFERSON ST,MILWAUKEE,WI,53202,6132,C001,4142231527,533102,MILWAUKEE,5 to 9,$500000 to $1 million,,,Trading Posts
j,855-475-3060,JMB SWEET DREAMS INC,,,,1641 MILLER PARK WAY,MILWAUKEE,WI,53214,3605,C047,4146451011,581208,MILWAUKEE,10 to 19,Less than $500000,,,Restaurants
j,855-475-3060,DAYSTAR INC,MANAGER,JANET,ROBINSON,PO BOX 2130,MILWAUKEE,WI,53201,2130,B030,4143850334,832218,MILWAUKEE,10 to 19,Unknown,,DAYSTARINC.ORG,Social Service & Welfare Organizations
j,855-475-3060,LEGACY CAPITAL PARTNERS INC,PRESIDENT,THOMAS,WICKMAN,1200 N MAYFAIR RD STE 360,MILWAUKEE,WI,53226,3282,C077,4142711664,628203,MILWAUKEE,5 to 9,$2.5 to 5 million,,LEGACYCAPITALPARTNERS.NET,Financial Advisory Services
